         577404 function calls (574513 primitive calls) in 0.937 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.001    0.000 {built-in method builtins.__build_class__}
       24    0.001    0.000    0.001    0.000 {built-in method nt.stat}
        4    0.001    0.000    0.001    0.000 {method 'read' of 'pandas._libs.parsers.TextReader' objects}
     3013    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
     1508    0.001    0.000    0.001    0.000 vocab.pyx:78(__get__)
        4    0.000    0.000    0.001    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\pandas\core\internals\managers.py:1667(create_block_manager_from_arrays)
     3050    0.001    0.000    0.001    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:209(is_upper)
     3050    0.001    0.000    0.001    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\spacy\lang\lex_attrs.py:55(is_bracket)
     5049    0.001    0.000    0.001    0.000 tokenizer.pyx:220(_try_cache)
        3    0.000    0.000    0.001    0.000 C:\Users\Aakash\Desktop\Python\Scraping\scrap_env\lib\site-packages\sklearn\utils\validation.py:956(check_is_fitted)
